"id","genus","species","scientificname"
1000010201,"Parathesis","glaberrima","Parathesis glaberrima"
1000010202,"Parathesis","glabra","Parathesis glabra"
1000010203,"Parathesis","kallunkiae","Parathesis kallunkiae"
1000010204,"Parathesis","microcalyx","Parathesis microcalyx"
1000010205,"Parathesis","palaciosii","Parathesis palaciosii"
1000010206,"Parathesis","panamensis","Parathesis panamensis"
1000010207,"Parathesis","seibertii","Parathesis seibertii"
1000010208,"Parathesis","tenuifolia","Parathesis tenuifolia"
1000010209,"Parathesis","trichogyne","Parathesis trichogyne"
1000010210,"Parinari","campestris","Parinari campestris"
1000010211,"Parinari","chocoensis","Parinari chocoensis"
1000010212,"Parinari","klugii","Parinari klugii"
1000010213,"Parinari","maguirei","Parinari maguirei"
1000010214,"Parinari","montana","Parinari montana"
1000010215,"Parinari","occidentalis","Parinari occidentalis"
1000010216,"Parinari","parilis","Parinari parilis"
1000010217,"Parinari","parvifolia","Parinari parvifolia"
1000010218,"Parinari","rodolphii","Parinari rodolphii"
1000010219,"Parinari","romeroi","Parinari romeroi"
1000010220,"Parkia","auriculata","Parkia auriculata"
1000010221,"Parkia","balslevii","Parkia balslevii"
1000010222,"Parkia","decussata","Parkia decussata"
1000010223,"Parkia","discolor","Parkia discolor"
1000010227,"Parkia","panurensis","Parkia panurensis"
1000010229,"Parkia","reticulata","Parkia reticulata"
1000010232,"Parmentiera","dressleri","Parmentiera dressleri"
1000010233,"Parmentiera","edulis","Parmentiera edulis"
1000010234,"Parmentiera","macrophylla","Parmentiera macrophylla"
1000010235,"Parmentiera","morii","Parmentiera morii"
1000010236,"Parmentiera","parviflora","Parmentiera parviflora"
1000010237,"Paronychia","microphylla","Paronychia microphylla"
1000010238,"Paspalum","melanospermum","Paspalum melanospermum"
1000010239,"Passiflora","amazonica","Passiflora amazonica"
1000010240,"Passiflora","ambigua","Passiflora ambigua"
1000010241,"Passiflora","arborea","Passiflora arborea"
1000010242,"Passiflora","auriculata","Passiflora auriculata"
1000010243,"Passiflora","cirrhipes","Passiflora cirrhipes"
1000010244,"Passiflora","costata","Passiflora costata"
1000010245,"Passiflora","ferruginea","Passiflora ferruginea"
1000010246,"Passiflora","frutescens","Passiflora frutescens"
1000010247,"Passiflora","guazumaefolia","Passiflora guazumaefolia"
1000010248,"Passiflora","involucrata","Passiflora involucrata"
1000010249,"Passiflora","macrophylla","Passiflora macrophylla"
1000010250,"Passiflora","megacoriacea","Passiflora megacoriacea"
1000010251,"Passiflora","menispermifolia","Passiflora menispermifolia"
1000010252,"Passiflora","misera","Passiflora misera"
1000010253,"Passiflora","nephrodes","Passiflora nephrodes"
1000010254,"Passiflora","nitida","Passiflora nitida"
1000010255,"Passiflora","pittieri","Passiflora pittieri"
1000010256,"Passiflora","platyloba","Passiflora platyloba"
1000010257,"Passiflora","putumayensis","Passiflora putumayensis"
1000010258,"Passiflora","pyrrhantha","Passiflora pyrrhantha"
1000010259,"Passiflora","quadriglandulosa","Passiflora quadriglandulosa"
1000010260,"Passiflora","quelchii","Passiflora quelchii"
1000010261,"Passiflora","riparia","Passiflora riparia"
1000010262,"Passiflora","seemannii","Passiflora seemannii"
1000010263,"Passiflora","skiantha","Passiflora skiantha"
1000010264,"Passiflora","spinosa","Passiflora spinosa"
1000010265,"Passiflora","subulata","Passiflora subulata"
1000010266,"Passiflora","tarapotina","Passiflora tarapotina"
1000010267,"Passiflora","tatei","Passiflora tatei"
1000010268,"Passiflora","tessmannii","Passiflora tessmannii"
1000010269,"Passiflora","tica","Passiflora tica"
1000010270,"Passiflora","tricuspis","Passiflora tricuspis"
1000010271,"Patima","guianensis","Patima guianensis"
1000010275,"Paullinia","acutangula","Paullinia acutangula"
1000010276,"Paullinia","alata","Paullinia alata"
1000010277,"Paullinia","baileyi","Paullinia baileyi"
1000010278,"Paullinia","bidentata","Paullinia bidentata"
1000010279,"Paullinia","bracteosa","Paullinia bracteosa"
1000010280,"Paullinia","brentberlinei","Paullinia brentberlinei"
1000010281,"Paullinia","caloptera","Paullinia caloptera"
1000010282,"Paullinia","capreolata","Paullinia capreolata"
1000010283,"Paullinia","castanifolia","Paullinia castanifolia"
1000010284,"Paullinia","clavigera","Paullinia clavigera"
1000010285,"Paullinia","cuneata","Paullinia cuneata"
1000010286,"Paullinia","curvicuspis","Paullinia curvicuspis"
1000010287,"Paullinia","dasystachya","Paullinia dasystachya"
1000010288,"Paullinia","echinata","Paullinia echinata"
1000010289,"Paullinia","elegans","Paullinia elegans"
1000010290,"Paullinia","enneaphylla","Paullinia enneaphylla"
1000010291,"Paullinia","eriocarpa","Paullinia eriocarpa"
1000010292,"Paullinia","exalata","Paullinia exalata"
1000010293,"Paullinia","faginea","Paullinia faginea"
1000010294,"Paullinia","fibrigera","Paullinia fibrigera"
1000010295,"Paullinia","fissistipula","Paullinia fissistipula"
1000010296,"Paullinia","fistulosa","Paullinia fistulosa"
1000010297,"Paullinia","gigantea","Paullinia gigantea"
1000010298,"Paullinia","glomerulosa","Paullinia glomerulosa"
1000010299,"Paullinia","grandifolia","Paullinia grandifolia"
1000010300,"Paullinia","hemiptera","Paullinia hemiptera"
1000010301,"Paullinia","hispida","Paullinia hispida"
1000010302,"Paullinia","hystrix","Paullinia hystrix"
1000010303,"Paullinia","imberbis","Paullinia imberbis"
1000010304,"Paullinia","itayensis","Paullinia itayensis"
1000010305,"Paullinia","josecuatrii","Paullinia josecuatrii"
1000010306,"Paullinia","killipii","Paullinia killipii"
1000010307,"Paullinia","laeta","Paullinia laeta"
1000010308,"Paullinia","largifolia","Paullinia largifolia"
1000010309,"Paullinia","latifolia","Paullinia latifolia"
1000010310,"Paullinia","mallophylla","Paullinia mallophylla"
1000010311,"Paullinia","mariae","Paullinia mariae"
1000010312,"Paullinia","martinensis","Paullinia martinensis"
1000010313,"Paullinia","mazanensis","Paullinia mazanensis"
1000010314,"Paullinia","morii","Paullinia morii"
1000010315,"Paullinia","nobilis","Paullinia nobilis"
1000010316,"Paullinia","obovata","Paullinia obovata"
1000010317,"Paullinia","olivacea","Paullinia olivacea"
1000010318,"Paullinia","parvibractea","Paullinia parvibractea"
1000010319,"Paullinia","paullinioides","Paullinia paullinioides"
1000010320,"Paullinia","pterocarpa","Paullinia pterocarpa"
1000010321,"Paullinia","pterophylla","Paullinia pterophylla"
1000010322,"Paullinia","quitensis","Paullinia quitensis"
1000010323,"Paullinia","rhizantha","Paullinia rhizantha"
1000010324,"Paullinia","rugosa","Paullinia rugosa"
1000010325,"Paullinia","selenoptera","Paullinia selenoptera"
1000010326,"Paullinia","serjaniifolia","Paullinia serjaniifolia"
1000010327,"Paullinia","setosa","Paullinia setosa"
1000010328,"Paullinia","simulans","Paullinia simulans"
1000010329,"Paullinia","sphaerocarpa","Paullinia sphaerocarpa"
1000010330,"Paullinia","spicata","Paullinia spicata"
1000010331,"Paullinia","sprucei","Paullinia sprucei"
1000010332,"Paullinia","stipularis","Paullinia stipularis"
1000010333,"Paullinia","subauriculata","Paullinia subauriculata"
1000010334,"Paullinia","subnuda","Paullinia subnuda"
1000010335,"Paullinia","tarapotensis","Paullinia tarapotensis"
1000010336,"Paullinia","tenera","Paullinia tenera"
1000010337,"Paullinia","tenuifolia","Paullinia tenuifolia"
1000010338,"Paullinia","tricornis","Paullinia tricornis"
1000010339,"Paullinia","trilatera","Paullinia trilatera"
1000010340,"Paullinia","tumbesensis","Paullinia tumbesensis"
1000010341,"Paullinia","turbacensis","Paullinia turbacensis"
1000010342,"Paullinia","uchocacha","Paullinia uchocacha"
1000010343,"Paullinia","venosa","Paullinia venosa"
1000010344,"Paullinia","xestophylla","Paullinia xestophylla"
1000010349,"Pausandra","trianae","Pausandra trianae"
1000010364,"Paypayrola","confertiflora","Paypayrola confertiflora"
1000010365,"Paypayrola","grandiflora","Paypayrola grandiflora"
1000010366,"Paypayrola","guianensis","Paypayrola guianensis"
1000010367,"Paypayrola","hulkiana","Paypayrola hulkiana"
1000010368,"Paypayrola","longifolia","Paypayrola longifolia"
1000010369,"Pearcea","rhodotricha","Pearcea rhodotricha"
1000010371,"Pellegrinia","coccinea","Pellegrinia coccinea"
1000010372,"Pellegrinia","grandiflora","Pellegrinia grandiflora"
1000010373,"Pellegrinia","harmsiana","Pellegrinia harmsiana"
1000010374,"Pellegrinia","hirsuta","Pellegrinia hirsuta"
1000010375,"Pelliciera","rhizophorae","Pelliciera rhizophorae"
1000010379,"Peltanthera","floribunda","Peltanthera floribunda"
1000010380,"Peltastes","ampliflorus","Peltastes ampliflorus"
1000010381,"Peltastes","peruvianus","Peltastes peruvianus"
1000010382,"Peltogyne","altissima","Peltogyne altissima"
1000010383,"Peltogyne","campestris","Peltogyne campestris"
1000010384,"Peltogyne","catingae","Peltogyne catingae"
1000010385,"Peltogyne","excelsa","Peltogyne excelsa"
1000010386,"Peltogyne","floribunda","Peltogyne floribunda"
1000010387,"Peltogyne","mexicana","Peltogyne mexicana"
1000010388,"Peltogyne","paniculata","Peltogyne paniculata"
1000010389,"Peltogyne","purpurea","Peltogyne purpurea"
1000010390,"Peltogyne","venosa","Peltogyne venosa"
1000010391,"Peltophorum","dubium","Peltophorum dubium"
1000010392,"Peltostigma","guatemalense","Peltostigma guatemalense"
1000010424,"Pentagonia","angustifolia","Pentagonia angustifolia"
1000010425,"Pentagonia","brachyotis","Pentagonia brachyotis"
1000010426,"Pentagonia","costaricensis","Pentagonia costaricensis"
1000010427,"Pentagonia","donnell-smithii","Pentagonia donnell-smithii"
1000010428,"Pentagonia","dwyeriana","Pentagonia dwyeriana"
1000010429,"Pentagonia","gigantifolia","Pentagonia gigantifolia"
1000010430,"Pentagonia","grandiflora","Pentagonia grandiflora"
1000010431,"Pentagonia","gymnopoda","Pentagonia gymnopoda"
1000010432,"Pentagonia","involucrata","Pentagonia involucrata"
1000010433,"Pentagonia","macrophylla","Pentagonia macrophylla"
1000010434,"Pentagonia","nuciformis","Pentagonia nuciformis"
1000010435,"Pentagonia","orthoneura","Pentagonia orthoneura"
1000010436,"Pentagonia","parvifolia","Pentagonia parvifolia"
1000010437,"Pentagonia","peruviana","Pentagonia peruviana"
1000010438,"Pentagonia","rubriflora","Pentagonia rubriflora"
1000010439,"Pentagonia","sanblasensis","Pentagonia sanblasensis"
1000010440,"Pentagonia","spathicalyx","Pentagonia spathicalyx"
1000010441,"Pentagonia","sprucei","Pentagonia sprucei"
1000010442,"Pentagonia","subauriculata","Pentagonia subauriculata"
1000010443,"Pentagonia","velutina","Pentagonia velutina"
1000010444,"Pentagonia","wendlandii","Pentagonia wendlandii"
1000010445,"Pentagonia","williamsii","Pentagonia williamsii"
1000010446,"Pentagonia","wurdackii","Pentagonia wurdackii"
1000010453,"Pera","arborea","Pera arborea"
1000010456,"Pera","bicolor","Pera bicolor"
1000010459,"Pera","glabrata","Pera glabrata"
1000010464,"Pera","schomburgkiana","Pera schomburgkiana"
1000010468,"Perebea","guianensis","Perebea guianensis"
1000010476,"Perebea","xanthochyma","Perebea xanthochyma"
1000010477,"Pereskia","bleo","Pereskia bleo"
1000010478,"Pereskia","cubensis","Pereskia cubensis"
1000010479,"Pereskia","horrida","Pereskia horrida"
1000010480,"Periarrabidaea","truncata","Periarrabidaea truncata"
1000010481,"Peritassa","bullata","Peritassa bullata"
1000010482,"Peritassa","dulcis","Peritassa dulcis"
1000010483,"Peritassa","huanucana","Peritassa huanucana"
1000010484,"Peritassa","killipii","Peritassa killipii"
1000010485,"Peritassa","laevigata","Peritassa laevigata"
1000010486,"Peritassa","peruviana","Peritassa peruviana"
1000010487,"Peritassa","pruinosa","Peritassa pruinosa"
1000010488,"Pernettya","howellii","Pernettya howellii"
1000010489,"Pernettya","prostrata","Pernettya prostrata"
1000010490,"Perrottetia","distichophylla","Perrottetia distichophylla"
1000010491,"Perrottetia","excelsa","Perrottetia excelsa"
1000010492,"Perrottetia","gentryi","Perrottetia gentryi"
1000010493,"Perrottetia","longistylis","Perrottetia longistylis"
1000010494,"Perrottetia","multiflora","Perrottetia multiflora"
1000010495,"Perrottetia","quinduensis","Perrottetia quinduensis"
1000010496,"Perrottetia","sessiliflora","Perrottetia sessiliflora"
1000010535,"Peschiera","arborea","Peschiera arborea"
1000010536,"Petrea","bracteata","Petrea bracteata"
1000010537,"Petrea","macrostachya","Petrea macrostachya"
1000010538,"Petrea","maynensis","Petrea maynensis"
1000010539,"Petrea","peruviana","Petrea peruviana"
1000010540,"Petrea","pubescens","Petrea pubescens"
1000010544,"Phaseolus","pachyrrhizoides","Phaseolus pachyrrhizoides"
1000010545,"Phenakospermum","guyannense","Phenakospermum guyannense"
1000010554,"Philodendron","acreanum","Philodendron acreanum"
1000010555,"Philodendron","acuminatissimum","Philodendron acuminatissimum"
1000010556,"Philodendron","alliodorum","Philodendron alliodorum"
1000010557,"Philodendron","balaoanum","Philodendron balaoanum"
1000010558,"Philodendron","barrosoanum","Philodendron barrosoanum"
1000010559,"Philodendron","beniteziae","Philodendron beniteziae"
1000010560,"Philodendron","brevispathum","Philodendron brevispathum"
1000010561,"Philodendron","brunneicaule","Philodendron brunneicaule"
1000010562,"Philodendron","camposportoanum","Philodendron camposportoanum"
1000010563,"Philodendron","cataniapoense","Philodendron cataniapoense"
1000010564,"Philodendron","chimboanum","Philodendron chimboanum"
1000010565,"Philodendron","cruentospathum","Philodendron cruentospathum"
1000010566,"Philodendron","densivenium","Philodendron densivenium"
1000010567,"Philodendron","divaricatum","Philodendron divaricatum"
1000010568,"Philodendron","dodsonii","Philodendron dodsonii"
1000010569,"Philodendron","ernestii","Philodendron ernestii"
1000010570,"Philodendron","exile","Philodendron exile"
1000010571,"Philodendron","grazielae","Philodendron grazielae"
1000010572,"Philodendron","gualeanum","Philodendron gualeanum"
1000010573,"Philodendron","guttiferum","Philodendron guttiferum"
1000010574,"Philodendron","hebetatum","Philodendron hebetatum"
1000010575,"Philodendron","heleniae","Philodendron heleniae"
1000010576,"Philodendron","herbaceum","Philodendron herbaceum"
1000010577,"Philodendron","heteropleurum","Philodendron heteropleurum"
1000010578,"Philodendron","hooveri","Philodendron hooveri"
1000010579,"Philodendron","huanucense","Philodendron huanucense"
1000010580,"Philodendron","hylaeae","Philodendron hylaeae"
1000010581,"Philodendron","inaequilaterum","Philodendron inaequilaterum"
1000010582,"Philodendron","jodavisianum","Philodendron jodavisianum"
1000010583,"Philodendron","juninense","Philodendron juninense"
1000010584,"Philodendron","linnaei","Philodendron linnaei"
1000010585,"Philodendron","mathewsii","Philodendron mathewsii"
1000010586,"Philodendron","maximum","Philodendron maximum"
1000010587,"Philodendron","megalophyllum","Philodendron megalophyllum"
1000010588,"Philodendron","micranthum","Philodendron micranthum"
1000010589,"Philodendron","musifolium","Philodendron musifolium"
1000010590,"Philodendron","nanegalense","Philodendron nanegalense"
1000010591,"Philodendron","oligospermum","Philodendron oligospermum"
1000010592,"Philodendron","opacum","Philodendron opacum"
1000010593,"Philodendron","ornatum","Philodendron ornatum"
1000010594,"Philodendron","pachycaule","Philodendron pachycaule"
1000010595,"Philodendron","panduriforme","Philodendron panduriforme"
1000010596,"Philodendron","pastazanum","Philodendron pastazanum"
1000010597,"Philodendron","pedatum","Philodendron pedatum"
1000010598,"Philodendron","platypetiolatum","Philodendron platypetiolatum"
1000010599,"Philodendron","pogonocaule","Philodendron pogonocaule"
1000010600,"Philodendron","pteropus","Philodendron pteropus"
1000010601,"Philodendron","purpureoviride","Philodendron purpureoviride"
1000010602,"Philodendron","quitense","Philodendron quitense"
1000010603,"Philodendron","rhodoaxis","Philodendron rhodoaxis"
1000010604,"Philodendron","scalarinerve","Philodendron scalarinerve"
1000010605,"Philodendron","scandens","Philodendron scandens"
1000010606,"Philodendron","schottii","Philodendron schottii"
1000010607,"Philodendron","solimoesense","Philodendron solimoesense"
1000010608,"Philodendron","squamipetiolatum","Philodendron squamipetiolatum"
1000010609,"Philodendron","steyermarkii","Philodendron steyermarkii"
1000010610,"Philodendron","subhastatum","Philodendron subhastatum"
1000010611,"Philodendron","surinamense","Philodendron surinamense"
1000010612,"Philodendron","tarmense","Philodendron tarmense"
1000010613,"Philodendron","tenuipes","Philodendron tenuipes"
1000010614,"Philodendron","tripartitum","Philodendron tripartitum"
1000010615,"Philodendron","tuerckheimii","Philodendron tuerckheimii"
1000010616,"Philodendron","uleanum","Philodendron uleanum"
1000010617,"Philodendron","validinervium","Philodendron validinervium"
1000010618,"Philodendron","verrucosum","Philodendron verrucosum"
1000010619,"Philodendron","weberbaueri","Philodendron weberbaueri"
1000010620,"Philodendron","wittianum","Philodendron wittianum"
1000010621,"Philodendron","wurdackii","Philodendron wurdackii"
1000010622,"Phitopis","multiflora","Phitopis multiflora"
1000010623,"Phitopis","sterculioides","Phitopis sterculioides"
1000010630,"Phoradendron","aequatoris","Phoradendron aequatoris"
1000010631,"Phoradendron","angustifolium","Phoradendron angustifolium"
1000010632,"Phoradendron","balslevii","Phoradendron balslevii"
1000010633,"Phoradendron","brittonianum","Phoradendron brittonianum"
1000010634,"Phoradendron","canzacotoi","Phoradendron canzacotoi"
1000010635,"Phoradendron","eggersii","Phoradendron eggersii"
1000010636,"Phoradendron","ernstianum","Phoradendron ernstianum"
1000010637,"Phoradendron","henslovii","Phoradendron henslovii"
1000010638,"Phoradendron","laxiflorum","Phoradendron laxiflorum"
1000010639,"Phoradendron","macrocarpum","Phoradendron macrocarpum"
